step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,920,sequential
1000,0,0,920,sequential
1825,0.33,0,920,sequential
3650,0.84,0,920,sequential
5000,0.86,0,920,sequential
7300,0.96,0,920,sequential
10000,1.24,0,920,sequential
