step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,887,sequential
1000,0.08,0,887,sequential
1825,0.85,0,887,sequential
3650,0.98,0,887,sequential
5000,0.99,0,887,sequential
7300,0.99,0,887,sequential
10000,1,0,887,sequential
