step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,240,sequential,0,0,0
1000,240,sequential,0.3,0,0
1825,240,sequential,1,0,0
3650,240,sequential,1,0.01,0
5000,240,sequential,1,0.04,0
7300,240,sequential,1,0.09,0
10000,240,sequential,1,0.12,0
