step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,619,sequential
1000,0,0,619,sequential
1825,0.3,0,619,sequential
3650,0.55,0,619,sequential
5000,0.6,0,619,sequential
7300,0.64,0,619,sequential
10000,0.7,0,619,sequential
