step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,945,sequential,0,0,0
1000,945,sequential,0.04,0,0
1825,945,sequential,0.77,0,0
3650,945,sequential,0.89,0,0
5000,945,sequential,0.92,0,0
7300,945,sequential,0.92,0,0
10000,945,sequential,0.94,0,0
