step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,954,sequential
1000,0,0,954,sequential
1825,0.07,0,954,sequential
3650,0.72,0,954,sequential
5000,0.91,0,954,sequential
7300,1.36,0,954,sequential
10000,1.67,0,954,sequential
