step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,755,sequential
1000,0,0,755,sequential
1825,0.16,0,755,sequential
3650,0.62,0,755,sequential
5000,0.66,0,755,sequential
7300,0.69,0,755,sequential
10000,0.74,0,755,sequential
