step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,917,sequential
1000,0,0,917,sequential
1825,0.2,0,917,sequential
3650,0.42,0,917,sequential
5000,0.45,0,917,sequential
7300,0.46,0,917,sequential
10000,0.47,0,917,sequential
