step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,873,sequential
1000,0,0,873,sequential
1825,0.09,0,873,sequential
3650,0.27,0,873,sequential
5000,0.4,0,873,sequential
7300,0.52,0,873,sequential
10000,0.65,0,873,sequential
