step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,874,sequential
1000,0.02,0,874,sequential
1825,0.72,0,874,sequential
3650,1.01,0,874,sequential
5000,1.02,0,874,sequential
7300,1.02,0,874,sequential
10000,1.02,0,874,sequential
