step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,859,sequential,0,0,0
1000,859,sequential,0,0,0
1825,859,sequential,0,0,0
3650,859,sequential,0,0,0
5000,859,sequential,0,0,0
7300,859,sequential,0,0,0
10000,859,sequential,0,0,0
