step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,821,sequential
1000,0.07,0,821,sequential
1825,1,0,821,sequential
3650,1.05,0,821,sequential
5000,1.1,0,821,sequential
7300,1.17,0.03,821,sequential
10000,1.24,0.1,821,sequential
