step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,987,sequential
1000,0.02,0,987,sequential
1825,0.97,0,987,sequential
3650,1.07,0,987,sequential
5000,1.07,0,987,sequential
7300,1.07,0,987,sequential
10000,1.09,0,987,sequential
