step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,836,sequential
1000,0,0,836,sequential
1825,0.46,0,836,sequential
3650,0.74,0,836,sequential
5000,0.74,0,836,sequential
7300,0.78,0,836,sequential
10000,0.82,0,836,sequential
