step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,726,sequential
1000,0,0,726,sequential
1825,0.18,0,726,sequential
3650,0.91,0,726,sequential
5000,1.03,0,726,sequential
7300,1.13,0,726,sequential
10000,1.26,0,726,sequential
