step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,853,sequential
1000,0,0,853,sequential
1825,0,0,853,sequential
3650,0.26,0,853,sequential
5000,0.48,0,853,sequential
7300,0.79,0,853,sequential
10000,0.9,0,853,sequential
