step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,939,sequential
1000,0,0,939,sequential
1825,0.1,0,939,sequential
3650,0.51,0,939,sequential
5000,0.54,0,939,sequential
7300,0.54,0,939,sequential
10000,0.54,0,939,sequential
