step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,612,sequential
1000,0,0,612,sequential
1825,0,0,612,sequential
3650,0.12,0,612,sequential
5000,0.69,0,612,sequential
7300,0.97,0,612,sequential
10000,1,0,612,sequential
