step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,572,sequential,0,0,0
1000,572,sequential,0,0,0
1825,572,sequential,0.08,0,0
3650,572,sequential,0.55,0.17,0
5000,572,sequential,0.7,0.56,0.02
7300,572,sequential,0.85,0.75,0.03
10000,572,sequential,0.94,0.91,0.07
