step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,842,sequential
1000,0,0,842,sequential
1825,0.69,0,842,sequential
3650,1.03,0,842,sequential
5000,1.08,0,842,sequential
7300,1.11,0,842,sequential
10000,1.18,0,842,sequential
