step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,918,sequential
1000,0,0,918,sequential
1825,0,0,918,sequential
3650,0.21,0,918,sequential
5000,0.54,0,918,sequential
7300,0.83,0,918,sequential
10000,0.93,0,918,sequential
