step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,992,sequential
1000,0,0,992,sequential
1825,0,0,992,sequential
3650,0,0,992,sequential
5000,0.03,0,992,sequential
7300,0.2,0,992,sequential
10000,0.38,0.01,992,sequential
