step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,783,sequential
1000,0.08,0,783,sequential
1825,0.97,0,783,sequential
3650,1,0,783,sequential
5000,1,0,783,sequential
7300,1,0,783,sequential
10000,1,0,783,sequential
