step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,788,sequential
1000,0,0,788,sequential
1825,0.36,0,788,sequential
3650,0.54,0,788,sequential
5000,0.58,0,788,sequential
7300,0.61,0,788,sequential
10000,0.64,0,788,sequential
