step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,832,sequential,0,0,0
1000,832,sequential,0,0,0
1825,832,sequential,0.02,0,0
3650,832,sequential,0.47,0,0
5000,832,sequential,0.66,0,0
7300,832,sequential,0.85,0,0
10000,832,sequential,0.94,0,0
