step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,924,sequential,0,0,0
1000,924,sequential,0.04,0,0
1825,924,sequential,0.73,0,0
3650,924,sequential,0.84,0,0
5000,924,sequential,0.84,0.05,0
7300,924,sequential,0.84,0.06,0.05
10000,924,sequential,0.84,0.06,0.06
