step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,921,sequential
1000,0,0,921,sequential
1825,0.43,0,921,sequential
3650,0.77,0,921,sequential
5000,0.81,0,921,sequential
7300,0.86,0,921,sequential
10000,0.87,0,921,sequential
