step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,105,sequential,0,0,0
1000,105,sequential,0,0,0
1825,105,sequential,0.02,0,0
3650,105,sequential,0.68,0.03,0
5000,105,sequential,0.85,0.36,0
7300,105,sequential,0.94,0.83,0.49
10000,105,sequential,0.99,0.94,0.88
