step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,817,sequential
1000,0,0,817,sequential
1825,0.34,0,817,sequential
3650,0.52,0,817,sequential
5000,0.57,0,817,sequential
7300,0.64,0,817,sequential
10000,0.7,0,817,sequential
