step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,786,sequential
1000,0,0,786,sequential
1825,0,0,786,sequential
3650,0.84,0,786,sequential
5000,1,0,786,sequential
7300,1.13,0,786,sequential
10000,1.49,0,786,sequential
