step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,628,sequential,0,0,0
1000,628,sequential,0,0,0
1825,628,sequential,0.2,0,0
3650,628,sequential,0.3,0,0
5000,628,sequential,0.3,0,0
7300,628,sequential,0.33,0,0
10000,628,sequential,0.36,0,0
