step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,955,sequential
1000,0,0,955,sequential
1825,0.2,0,955,sequential
3650,0.67,0,955,sequential
5000,0.76,0,955,sequential
7300,0.88,0,955,sequential
10000,0.93,0,955,sequential
