step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,883,sequential
1000,0,0,883,sequential
1825,0.79,0,883,sequential
3650,1,0,883,sequential
5000,1.02,0,883,sequential
7300,1.14,0,883,sequential
10000,1.39,0,883,sequential
