step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,677,sequential
1000,0.08,0,677,sequential
1825,0.77,0,677,sequential
3650,0.92,0,677,sequential
5000,0.94,0,677,sequential
7300,0.96,0,677,sequential
10000,1.02,0,677,sequential
