step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,628,sequential
1000,0,0,628,sequential
1825,0.2,0,628,sequential
3650,0.3,0,628,sequential
5000,0.3,0,628,sequential
7300,0.33,0,628,sequential
10000,0.36,0,628,sequential
