step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,729,sequential
1000,0,0,729,sequential
1825,0.33,0,729,sequential
3650,0.81,0,729,sequential
5000,0.87,0,729,sequential
7300,0.92,0,729,sequential
10000,0.95,0,729,sequential
