step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,947,sequential
1000,0,0,947,sequential
1825,0.08,0,947,sequential
3650,0.6,0,947,sequential
5000,0.79,0,947,sequential
7300,0.91,0,947,sequential
10000,0.98,0,947,sequential
