step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,762,sequential
1000,0,0,762,sequential
1825,0,0,762,sequential
3650,0.07,0,762,sequential
5000,0.23,0,762,sequential
7300,0.4,0,762,sequential
10000,0.49,0,762,sequential
