step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,979,sequential
1000,0,0,979,sequential
1825,0.3,0,979,sequential
3650,0.84,0,979,sequential
5000,0.86,0,979,sequential
7300,1,0,979,sequential
10000,1.12,0,979,sequential
