step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,637,sequential,0,0,0
1000,637,sequential,0.06,0,0
1825,637,sequential,0.82,0,0
3650,637,sequential,0.95,0.03,0
5000,637,sequential,0.97,0.04,0.01
7300,637,sequential,1,0.04,0.04
10000,637,sequential,1,0.04,0.04
