step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,786,sequential,0,0,0
1000,786,sequential,0,0,0
1825,786,sequential,0,0,0
3650,786,sequential,0.84,0,0
5000,786,sequential,1,0,0
7300,786,sequential,1,0.13,0
10000,786,sequential,1,0.49,0
