step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,732,sequential
1000,0,0,732,sequential
1825,0,0,732,sequential
3650,0.11,0,732,sequential
5000,0.4,0,732,sequential
7300,0.67,0,732,sequential
10000,0.78,0,732,sequential
