step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,754,sequential
1000,0,0,754,sequential
1825,0,0,754,sequential
3650,0,0,754,sequential
5000,0.07,0,754,sequential
7300,0.19,0,754,sequential
10000,0.31,0,754,sequential
