step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,934,sequential
1000,0,0,934,sequential
1825,0.88,0,934,sequential
3650,1,0,934,sequential
5000,1,0,934,sequential
7300,1,0,934,sequential
10000,1,0,934,sequential
