step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,861,sequential,0,0,0
1000,861,sequential,0,0,0
1825,861,sequential,0,0,0
3650,861,sequential,0,0,0
5000,861,sequential,0,0,0
7300,861,sequential,0.03,0,0
10000,861,sequential,0.07,0,0
