step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,648,sequential,0,0,0
1000,648,sequential,0,0,0
1825,648,sequential,0.22,0,0
3650,648,sequential,0.72,0.02,0
5000,648,sequential,0.74,0.31,0
7300,648,sequential,0.75,0.64,0
10000,648,sequential,0.75,0.74,0
