step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,85,sequential,0,0,0
1000,85,sequential,0,0,0
1825,85,sequential,0.39,0,0
3650,85,sequential,0.91,0.09,0
5000,85,sequential,0.97,0.34,0
7300,85,sequential,1,0.7,0
10000,85,sequential,1,0.87,0
