step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,945,sequential
1000,0.04,0,945,sequential
1825,0.77,0,945,sequential
3650,0.89,0,945,sequential
5000,0.92,0,945,sequential
7300,0.92,0,945,sequential
10000,0.94,0,945,sequential
