step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,876,sequential
1000,0.01,0,876,sequential
1825,0.7,0,876,sequential
3650,1.07,0,876,sequential
5000,1.41,0,876,sequential
7300,1.65,0,876,sequential
10000,1.84,0,876,sequential
