step,avg_drugs_lost,avg_all3_lost,parameter_comb,strategy
730,0,0,908,sequential
1000,0,0,908,sequential
1825,0.23,0,908,sequential
3650,0.97,0,908,sequential
5000,0.99,0,908,sequential
7300,1,0,908,sequential
10000,1,0,908,sequential
