step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,647,equal allocation,0,0,0
1000,647,equal allocation,0,0,0
1825,647,equal allocation,0,0,0
3650,647,equal allocation,1,0,0
5000,647,equal allocation,1,0.87,0.19
7300,647,equal allocation,1,1,0.98
10000,647,equal allocation,1,1,1
