step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,218,equal allocation,0,0,0
1000,218,equal allocation,0,0,0
1825,218,equal allocation,0.82,0,0
3650,218,equal allocation,1,1,0.87
5000,218,equal allocation,1,1,0.99
7300,218,equal allocation,1,1,1
10000,218,equal allocation,1,1,1
