step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,731,equal allocation,0,0,0
1000,731,equal allocation,0,0,0
1825,731,equal allocation,0,0,0
3650,731,equal allocation,0,0,0
5000,731,equal allocation,0,0,0
7300,731,equal allocation,1,0.01,0.01
10000,731,equal allocation,1,0.74,0.62
