step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,959,equal allocation,0,0,0
1000,959,equal allocation,0,0,0
1825,959,equal allocation,0,0,0
3650,959,equal allocation,0.91,0.01,0.01
5000,959,equal allocation,1,0.52,0.26
7300,959,equal allocation,1,1,1
10000,959,equal allocation,1,1,1
