step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,220,equal allocation,0,0,0
1000,220,equal allocation,0,0,0
1825,220,equal allocation,0,0,0
3650,220,equal allocation,0.34,0,0
5000,220,equal allocation,1,0.18,0.06
7300,220,equal allocation,1,0.9,0.7
10000,220,equal allocation,1,1,0.99
