step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,183,equal allocation,0,0,0
1000,183,equal allocation,0,0,0
1825,183,equal allocation,0,0,0
3650,183,equal allocation,0,0,0
5000,183,equal allocation,0,0,0
7300,183,equal allocation,0,0,0
10000,183,equal allocation,0.79,0,0
