step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,927,equal allocation,0,0,0
1000,927,equal allocation,0,0,0
1825,927,equal allocation,0,0,0
3650,927,equal allocation,0,0,0
5000,927,equal allocation,0,0,0
7300,927,equal allocation,0.65,0,0
10000,927,equal allocation,1,0.08,0.03
