step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,654,equal allocation,0,0,0
1000,654,equal allocation,0,0,0
1825,654,equal allocation,0.05,0,0
3650,654,equal allocation,1,0.45,0.04
5000,654,equal allocation,1,0.95,0.56
7300,654,equal allocation,1,1,0.95
10000,654,equal allocation,1,1,1
