step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,1000,equal allocation,0,0,0
1000,1000,equal allocation,0,0,0
1825,1000,equal allocation,0.15,0.01,0.01
3650,1000,equal allocation,NA,NA,NA
5000,1000,equal allocation,NA,NA,NA
7300,1000,equal allocation,NA,NA,NA
10000,1000,equal allocation,NA,NA,NA
