step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,978,equal allocation,0,0,0
1000,978,equal allocation,0,0,0
1825,978,equal allocation,0.05,0,0
3650,978,equal allocation,1,0.88,0.29
5000,978,equal allocation,1,1,0.91
7300,978,equal allocation,1,1,1
10000,978,equal allocation,1,1,1
