step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,65,equal allocation,0,0,0
1000,65,equal allocation,0,0,0
1825,65,equal allocation,0.07,0,0
3650,65,equal allocation,0.96,0.26,0.01
5000,65,equal allocation,1,0.59,0.17
7300,65,equal allocation,1,0.9,0.51
10000,65,equal allocation,1,0.98,0.79
