step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,976,equal allocation,0,0,0
1000,976,equal allocation,0,0,0
1825,976,equal allocation,0,0,0
3650,976,equal allocation,1,0.06,0.02
5000,976,equal allocation,1,0.92,0.53
7300,976,equal allocation,1,1,1
10000,976,equal allocation,1,1,1
