step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,719,equal allocation,0,0,0
1000,719,equal allocation,0,0,0
1825,719,equal allocation,0.02,0,0
3650,719,equal allocation,1,0.73,0.3
5000,719,equal allocation,1,1,0.94
7300,719,equal allocation,1,1,1
10000,719,equal allocation,1,1,1
