step,parameter_comb,strategy,prop_runs_prevA_above,prop_runs_prevB_above,prop_runs_prevC_above
730,674,equal allocation,0,0,0
1000,674,equal allocation,0,0,0
1825,674,equal allocation,0.09,0,0
3650,674,equal allocation,1,0.52,0.12
5000,674,equal allocation,1,1,0.69
7300,674,equal allocation,1,1,0.99
10000,674,equal allocation,1,1,1
